Reporting Range=["Monthly"],Select year=["2025"],Select month=["June"],Brand=["NEWELEVEN"]
"ASIN Title",ASIN,Category,"Impressions: Impressions","Impressions: Rating (Median)","Impressions: Price (Median)","Impressions: Same Day Shipping Speed","Impressions: 1D Shipping Speed","Impressions: 2D Shipping Speed","Clicks: Clicks","Clicks: Click Rate (CTR)","Clicks: Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Cart Adds","Cart Adds: Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Purchases","Purchases: Search Traffic Sales","Purchases: Conversion Rate %","Purchases: Rating (Median)","Purchases: Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bachelorette Party, Engagement Gift For Women - Gift For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass","B0CYSTZG5R","Kitchen","27865",,"9.99","1213","15276","8632","265","0.95","9.99","12","146","81","168","9.99","9","101","49","38","389.61","14.34",,"9.99","3","25","10","2025-06-30"
"NEWELEVEN 80th Birthday Gifts for Men Women - 1944 80th Birthday Decorations for Men Women - Gifts for Men Women Turning 80-80 Year Old Gifts for Men, Women - Retro Trucker Hat Black White","B0CZDPZ81T","Apparel","381",,"9.99","0","69","194","4","1.05","9.99","0","0","3","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NEWELEVEN 60th Birthday Gifts for Men Women - 1964 60th Birthday Decorations for Men Women - Turning 60-60 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat Black White","B0CZDSYWNZ","Apparel","1335",,"12.99","0","186","574","8","0.6","12.99","0","0","4","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass","B0CZDV6J3V","Kitchen","36805",,"13.98","1150","20993","10879","349","0.95","13.98","8","210","98","152","13.98","6","97","39","30","419.4","8.6",,"13.98","1","22","6","2025-06-30"
"NewEleven 65th Birthday Gifts for Men Women - 65 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat, 1959 Black White","B0CZL938RN","Apparel","609",,"11.99","0","344","182","2","0.33","11.99","0","0","2","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 75th Birthday Gifts for Men Women - 1949 Retro Trucker Cap - Unisex Adults - Black","B0CZL9FZVB","Apparel","1138",,"4.99","0","103","472","20","1.76","4.99","0","4","11","1","4.99","0","0","1","1","4.99","5.0",,"4.99","0","0","1","2025-06-30"
"NewEleven Fathers Day Gift For Dad From Daughter Son Kids - Gift For Dad, Father, Step Father - Funny Birthday Gifts For Father - 20 Oz Tumbler","B0CZRZTBMT","Kitchen","50178",,"19.98","953","21232","21762","418","0.83","19.98","7","193","167","211","19.98","2","103","77","76","1618.38","18.18",,"19.98","1","39","30","2025-06-30"
"NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass","B0D1GF81G8","Kitchen","24053",,"9.99","297","7814","11193","336","1.4","9.99","4","107","167","172","9.99","2","52","89","39","457.54","11.61",,"9.99","1","12","21","2025-06-30"
"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0D1GH6WJ6","Kitchen","9129",,"14.98","107","2817","4419","78","0.85","14.98","1","29","36","48","14.98","1","18","24","15","224.7","19.23",,"14.98","0","5","7","2025-06-30"
"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teachers Appreciation, Retirement, Graduation Presents - End Of Year Teachers Gift From Student - 16 Oz Coffee Glass","B0D1GHNG9D","Kitchen","64641",,"12.99","926","18167","25459","751","1.16","12.99","11","221","295","370","12.99","5","121","146","89","1571.79","11.85",,"12.99","2","32","39","2025-06-30"
"NewEleven Mothers Day Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass","B0D1K731RT","Kitchen","31776",,"15.98","1670","19805","7821","346","1.09","15.98","14","234","75","240","15.98","9","165","49","44","681.12","12.72",,"15.98","2","35","5","2025-06-30"
"NewEleven Mothers Day Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For Godmom, Godparents - 16 Oz Coffee Glass","B0D2NSHWZK","Kitchen","19845",,"17.98","683","11220","5963","247","1.24","9.99","7","152","68","161","9.99","5","104","42","32","471.5","12.96",,"9.99","1","20","10","2025-06-30"
"NewEleven 21st Birthday Gifts For Women, Her - 2004 Birthday Decorations - 21 Year Old Gifts Ideas For Women, Her, Daughter, Sister, Best Friends - 16 Coffee Glass","B0D39T2MVK","Kitchen","2464",,"12.98","7","329","1011","17","0.69","12.98","0","0","7","8","12.98","0","0","1","2","25.96","11.76",,"12.98","0","0","0","2025-06-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift For Readers, Librarians, Bookaholics, Bookworms - Birthday Presents For Women, Her, Best Friend – 20 Oz Tumbler","B0D3HQMRR6","Kitchen","3257",,"9.98","2","363","973","40","1.23","9.98","0","5","13","14","9.98","0","1","6","4","59.88","10.0",,"9.98","0","0","3","2025-06-30"
"NewEleven Bridal Shower Gifts - Wedding & Bachelorette Gifts for Her - 20 Oz Tumbler","B0D4QG5X87","Kitchen","797",,"15.98","0","55","280","3","0.38","15.98","0","0","0","1","15.98","0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Witchy Gifts for Women, Witch Gifts, Witch Stuff, Witch Accessories - Birthday Halloween Presents for Women Witches Wiccan Her Friend Sister Daughter Female - 16 Oz Coffee Glass","B0D5YGB4KV","Kitchen","6439",,"15.99","71","2047","2791","64","0.99","15.99","1","16","38","25","15.99","0","5","16","4","63.96","6.25",,"15.99","0","2","2","2025-06-30"
"NewEleven 50th Birthday Gifts For Women, 50th Birthday Decorations, 50 Years Old Gifts For Her, Sister, Mom, Bestie, 1975 Birthday Gift For Women, Fifties Wine Tumbler - 12 Oz Tumbler","B0D5YHG24C","Kitchen","4060",,"15.98","17","786","2217","50","1.23","15.98","0","8","31","24","15.98","0","4","15","8","246.7","16.0",,"15.98","0","2","5","2025-06-30"
"NewEleven Thank You Gifts for Women Men - Teachers Appreciation Gift, Employee Appreciation Present for Coworker Boss Mentor Teacher Nurse Retirement Birthday, Motivational Presents - Ceramic Ornament","B0D5ZVC8SM","Home","579",,"7.99","20","215","214","4","0.69","7.99","0","1","2","1","7.99","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Presents Ideas for Couple - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Gift 2024 - Ceramic Ornament","B0D6144Q48","Home","5006",,"7.99","103","2732","1674","32","0.64","7.99","2","19","11","13","7.99","0","8","5","4","31.96","12.5",,"7.99","0","1","3","2025-06-30"
"NewEleven Gifts New Home - Best Housewarming Gifts 2025, Housewarming Gift - Presents for Homeowners, First House Gift - New Home Candle","B0D6GGZ5TL","Home","20461",,"15.98","125","4511","10003","187","0.91","15.98","1","53","99","73","15.98","1","21","40","19","335.58","10.16",,"15.98","0","6","10","2025-06-30"
"NewEleven Canvas Book Tote Bag Gifts For Readers, Novel Lovers Gift, Bookish Gifts - Gift For Book Lovers Readers Nerds Bookworm Librarian Women - Bookish Items, Reading Accessories","B0D6NQ8KL6","Shoes","16055",,"9.99","105","6543","7007","123","0.77","9.99","0","46","63","49","9.99","0","22","22","9","89.91","7.32",,"9.99","0","5","4","2025-06-30"
"NewEleven Teacher Appreciation Gifts - Difference Maker Gift for Friend, Co-Worker, Boss - Motivational, Graduation Gifts for Women - Goodbye Gift for Coworkers - Scented Candle","B0D72QM578","Home","1260",,"15.98","10","389","666","32","2.54","15.98","1","10","18","10","15.98","0","3","7","4","127.84","12.5",,"15.98","0","1","3","2025-06-30"
"NewEleven Pregnancy Announcement for Husband Wife Family, Gender Reveal Gifts, Pregnancy Gifts for Expecting Mom, for New Mom, New Dad, New Parents - Ornament","B0D72Z4996","Home","11024",,"7.99","157","4465","4514","50","0.45","7.99","0","16","22","14","7.99","0","4","8","1","7.99","2.0",,"7.99","0","0","1","2025-06-30"
"NewEleven Thank You Gifts Difference Maker - Christmas, Birthday Gifts for Women, Men - Teacher Appreciation Gift, Graduation Gift, Retirement Present for Woman, Ceramic Ornament","B0D739JLH2","Home","851",,"6.99","16","225","306","7","0.82","6.99","1","2","3","5","6.99","1","2","2","1","6.99","14.29",,"6.99","0","1","0","2025-06-30"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Wine Tumbler - 12 Oz Tumbler","B0D79751XN","Kitchen","6082",,"16.98","86","2355","2849","77","1.27","16.98","2","31","35","40","16.98","1","19","20","10","168.8","12.99",,"16.98","0","6","4","2025-06-30"
"NewEleven 60th Wedding, 60th for Couple Parents Grandparents, 60 Years of Marriage Glass Cross Decoration Ornament for Anniversary, Christmas Tree","B0D7HLCDZB","Home","104",,"5.99","5","10","23","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Retirement Gifts, Farewell, Goodbye Gifts for Coworkers, New Beginnings Gift for Women Men, Gift for Coworkers Friends Work Bestie Boss Leader - 8 Oz Candle","B0D7HMXCSP","Home","311990",,"24.98","33483","211871","48564","4445","1.42","24.98","557","2982","695","1717","24.98","219","1186","239","509","12503.84","11.45",,"24.98","62","372","59","2025-06-30"
"NewEleven Valentines Gifts for 50th Wedding Anniversary, 50th for Couple Parents Grandparents, 50 Years of Marriage Glass Cross Decoration Ornament for Golden Anniversary, Christmas Tree","B0D7HN2MM5","Home","395",,"5.99","1","51","185","2","0.51","5.99","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 25th Wedding 25th Anniversary Decorations, Wedding for Couple, Parents, Him, Her - Glass Christmas Ornament","B0D7HNDG8Y","Home","333",,"5.99","9","78","169","2","0.6","5.99","0","0","1","1","5.99","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Nativity Christmas Ornaments 2024 - Nativity Scene Ceramic Ornaments for Christmas Tree - The Birth of Jesus Decoration - Religious Gift for Christians, Women, Friends, and Family","B0D7MXCGWM","Home","1016",,"5.99","1","115","412","6","0.59","5.99","0","0","4","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Baby's First Christmas Ornament 2024 - Baby Picture Frame Newborn Gift, First Time Parents Present, Family of Three First for New Parents - Double-Sided Printing Photo Frame Ornament","B0D7MXLVWS","Home","2188",,"7.99","5","422","1048","21","0.96","7.99","0","3","10","4","7.99","0","2","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven First Christmas Married Mr and Mrs Gift, Wedding Gift for Couples 2024, Bridal Shower, Newlywed Decor, Merry and Married - Acrylic Ornament","B0D7MZF4BS","Home","190",,"5.99","2","39","86","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Valentines Gifts for 50th Wedding Happy for Couple, Parents, Grandparents - 50th Anniversary Ornament, 50th Anniversary Decorations Gift for Couples, Husband, Wife","B0D7N2F66T","Home","452",,"7.99","11","131","212","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Pet Memorial Gifts for Dogs, Cat Loss Gift - Dog Remembrance, Loss of Pet Sympathy Gifts, Pet Passing Away Gift, Rainbow Bridge Dog Remembrance Presents - Memorial Candle","B0D82XJDLM","Home","5837",,"15.98","66","1921","2678","48","0.82","15.98","1","18","19","12","15.98","0","3","3","6","95.88","12.5",,"15.98","0","0","2","2025-06-30"
"NewEleven Retirement Candle - Funny Retirement Gift for Woman - Retired Gift Idea for Mom, Nurse, Teacher, Coworker & Friends - Scented Candle","B0D831XY4Y","Home","46931",,"15.98","256","9951","21735","838","1.79","15.98","5","167","384","299","15.98","2","60","138","88","1422.22","10.5",,"15.98","2","15","44","2025-06-30"
"NewEleven Gifts for Book Lovers, Reading Accessories Gift, Bookish Gifts Candles for Women Her, Books Club Gift, Bookish Items Presents for Readers Librarians Bookworm - Reading Book Candle","B0D83SHR3X","Home","3356",,"17.98","25","376","1285","48","1.43","8.24","2","7","18","20","8.24","1","4","6","3","24.72","6.25",,"8.24","0","1","0","2025-06-30"
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle","B0D9L8P1XL","Home","71829",,"17.98","2386","40253","22140","943","1.31","17.98","32","512","311","462","17.98","16","256","143","119","1738.13","12.62",,"17.98","8","69","30","2025-06-30"
"NewEleven Memorial Gifts for Loss of Loved One, Condolences Bereavement Present Idea, Celebration of Life Decorations - Ceramic Christmas Ornament","B0D9VKTY47","Home","1",,"6.99","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts for Couple Gifts, 40 Scratch Off Date Night Ideas - Couple Games, for Boyfriend, Girlfriend - Wedding Gifts for Couples 2025 - Scratch Off Card Game","B0DBQ2YF28","Toys","160",,"5.99","14","98","22","1","0.63","5.99","1","0","0","1","5.99","1","0","0","1","5.99","100.0",,"5.99","1","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Moms To Be, Mommy To Be, New Moms - 16 Oz Coffee Glass","B0DCJM56W3","Kitchen","51189",,"12.99","3399","30576","12765","722","1.41","12.99","42","439","170","373","12.99","24","226","85","100","1306.24","13.85",,"12.99","4","66","22","2025-06-30"
"NewEleven Mothers Day Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mother, Pregnant, Expecting Mama, Mother To Be, Mama, Mommy To Be - 16 Oz Coffee Glass","B0DCJQ2SKV","Kitchen","1835",,"12.99","71","882","708","47","2.56","12.99","1","25","18","19","12.99","1","11","5","5","90.93","10.64",,"12.99","0","4","0","2025-06-30"
"NewEleven 1 Year Anni Gifts for Boyfriend, One Year Anniversary Candle for Men, Him, Husband - Happy Anniversary for Couple Bf Gifts - 8 Oz Cedar Candle","B0DFBX61CJ","Home","6288",,"14.99","96","1637","2356","43","0.68","13.49","0","9","21","17","13.49","0","6","9","5","70.45","11.63",,"13.49","0","3","2","2025-06-30"
"NEWELEVEN Retirement Angel Figurine 2024 - Retirement Gift for Women, Nurse, Teacher, Doctor - Classic, Light Color","B0DFBYSQTQ","Home","694",,"19.99","2","55","263","9","1.3","19.99","0","1","5","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Gifts for Coworkers - Appreciation Present, Coworker Ornament - Christmas Tree Decoration Present for Colleagues, Leader, Office, Friends - Christmas Ornament","B0DG8Y15PG","Home","212",,"5.99","0","13","115","2","0.94","5.99","0","0","1","1","5.99","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Woman - 30 Year Old Gifts Idea For Friends, Sister - 16 Oz Coffee Glass","B0DGGDN9WS","Kitchen","56036",,"15.98","1937","31004","18421","986","1.76","15.98","34","548","323","350","15.98","15","207","101","122","2011.48","12.37",,"15.98","5","75","36","2025-06-30"
"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0DGGDX9P5","Kitchen","147789",,"16.98","7516","96302","34468","2642","1.79","16.98","115","1742","620","1021","16.98","56","701","212","353","6382.48","13.36",,"16.98","23","241","75","2025-06-30"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH7PQ1RX","Kitchen","13605",,"19.98","26","3942","7322","83","0.61","19.98","0","31","40","35","19.98","0","12","19","12","239.76","14.46",,"19.98","0","4","7","2025-06-30"
"NewEleven 2024 Christmas Ornament, 2024 Year in Review Ornaments, Memorable 2024 Christmas Decor Gifts, Decorative Gifts for Friends, Coworker, Family - Ceramic Ornaments","B0DH7VZ4CY","Home","231",,"5.99","1","34","100","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler","B0DH7X6R1J","Kitchen","69296",,"21.98","2306","40885","20321","833","1.2","21.98","37","478","254","404","21.98","17","241","117","117","2943.32","14.05",,"21.98","5","71","34","2025-06-30"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass","B0DH7Y6RDX","Kitchen","55141",,"12.99","3558","34849","13043","596","1.08","12.99","47","414","104","267","12.99","20","188","48","86","1221.06","14.43",,"12.99","6","59","16","2025-06-30"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH7YGD9Q","Kitchen","369486",,"19.98","33884","240963","68014","3627","0.98","19.98","353","2386","635","1823","19.98","186","1204","321","719","14665.32","19.82",,"19.98","87","492","108","2025-06-30"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH83T7MF","Kitchen","16981",,"19.98","460","8397","6460","134","0.79","19.98","5","71","42","60","19.98","2","34","16","28","581.42","20.9",,"19.98","0","18","7","2025-06-30"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH86X93V","Kitchen","76315",,"19.98","2088","41034","26431","663","0.87","19.98","20","341","234","301","19.98","9","157","112","111","2317.68","16.74",,"19.98","4","63","35","2025-06-30"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH87FYNN","Kitchen","45747",,"19.98","2503","30290","9556","435","0.95","19.98","30","299","80","191","19.98","12","138","32","81","1658.34","18.62",,"19.98","5","58","14","2025-06-30"
"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass","B0DH88L44J","Kitchen","338078",,"24.98","33357","227960","56849","5289","1.56","24.98","583","3682","782","2128","24.98","235","1547","274","688","17032.8","13.01",,"22.98","89","507","76","2025-06-30"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat","B0DHC2C1S4","Apparel","57332",,"17.98","1367","29174","20857","469","0.82","17.98","6","257","163","242","17.98","4","137","85","85","1690.12","18.12",,"17.98","1","55","27","2025-06-30"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat","B0DHC932W2","Apparel","66668",,"17.98","1674","26512","27858","568","0.85","17.98","24","239","214","230","17.98","7","104","85","86","2127.66","15.14",,"17.98","1","41","36","2025-06-30"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DHCFTYVW","Kitchen","20489",,"19.98","83","5437","11043","148","0.72","19.98","4","35","84","79","19.98","2","20","43","24","479.52","16.22",,"19.98","1","5","15","2025-06-30"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler","B0DHCGTL3R","Kitchen","25070",,"19.98","339","11209","10696","201","0.8","19.98","5","73","99","87","19.98","2","34","42","35","699.3","17.41",,"19.98","0","17","16","2025-06-30"
"NewEleven Baby Pregnancy Announcement Ornament for Grandparents - First Time Grandparents Gifts - Promoted to Grandma Grandpa Gift- Pregnancy Announcement Decorations - Glass Christmas Ornament","B0DJBGMLS2","Home","873",,"5.99","1","131","360","5","0.57","5.99","0","1","4","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 50th Birthday Gifts for Her, 50 Year Old Gifts for Women, Happy 50th Birthday Decorations Present for Woman Turning 50 Wife Mom Friend - Heart Glass Ornament","B0DJT3P5FK","Home","360",,"9.99","0","22","137","6","1.67","9.99","0","0","3","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven My First Christmas, Picture Frame for New Parents Gifts, Babys First Christmas Ornament 2024 Girl Boy - New Baby Double Sided Picture Frame Ornament","B0DJT47X1F","Home","803",,"6.99","2","133","351","6","0.75","6.99","0","1","4","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"Eleven Pet Memorial Picture Frame Christmas Ornaments 2025, Pet Memorial Gifts for Loss of Pet, Pet Loss Sympathy Gift, Remembrance Present, Dog Memorial Ornament","B0DJT5JM6T","Home","26",,"5.99","0","4","12","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Coworker Christmas Ornaments 2025, Bulk Gifts for Coworkers, Office Friendship Gifts for Women, Work Besties Gifts for Women Men, Secret Santa Gifts for Coworkers Group Work Team Members","B0DJW1FSJ7","Home","451",,"5.99","0","25","140","1","0.22","5.99","0","0","1","1","5.99","0","0","1","1","5.99","100.0",,"5.99","0","0","1","2025-06-30"
"NewEleven Coworker Ornaments, Christmas Ornament Gifts for Coworkers - Coworker Gift for Women, Present for Coworkers, Friendship Presents for Work Bestie - Christmas Decorations","B0DJXTHGW2","Home","67",,"7.99","0","8","34","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Sister 2025, Sister Birthday Gifts for Women, Big Sister Gifts for Girls - Gift for Women, Soul Sister, BFF, Big Sister Gift Glass Christmas Ornaments","B0DJXZ36VG","Home","1064",,"5.99","7","168","526","10","0.94","5.99","0","3","5","3","5.99","0","1","0","2","11.98","20.0",,"5.99","0","1","0","2025-06-30"
"NewEleven Christmas Book Lovers Gifts, Bookshelf Decor Present for Book Lovers Women, Librarian Gifts - Bookish Items Décor - Ceramic Christmas Orrnament","B0DJY12521","Home","113",,"5.99","0","10","43","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Family Christmas Ornaments 2025, Decorations Indoor, Mom, Dad, Sister, Brother - Family Tree Funny Decor - Ceramic Christmas Ornaments","B0DJY14TYV","Home","1982",,"5.99","16","202","737","21","1.06","5.99","1","1","6","5","5.99","0","0","2","1","5.99","4.76",,"5.99","0","0","0","2025-06-30"
"NewEleven Gifts for Friends, BFF, Coworker for Women, Appreciation Gifts, Thank You for Women - Best Friend Birthday Gift - Glass Christmas Ornament 2025","B0DJY2BVJB","Home","644",,"7.99","0","36","221","2","0.31","7.99","0","0","1","1","7.99","0","0","0","1","7.99","50.0",,"7.99","0","0","0","2025-06-30"
"NewEleven Engagement Gifts for Couples 2024 - First Christmas Engaged Gift for Her, Engagement Present for Engaged Couples, Bride to Be Gifts, Ceramic Christmas Ornaments","B0DJY3RDHV","Home","56",,"6.99","1","15","34","1","1.79","6.99","0","1","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Grandma Gifts from Granddaughter, Grandma and Granddaughter Ceramic Ornament Gift for Nana Nanny Gigi Grandmother, Present for Grandmother Round Ceramic Ornament Keepsake","B0DJY5K8QD","Home","322",,"9.99","0","27","142","7","2.17","9.99","0","0","2","2","9.99","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts for Mom from Daughter, Daughter Gifts from Mom, Gifts for Mom, Mom Gifts, Birthday Gifts for Mom, Mother Gifts - The Love Between Mother and Daughter - Christmas Ornaments","B0DJY5ZSY9","Lawn and Garden","502",,"5.99","5","166","257","8","1.59","5.99","0","0","5","4","5.99","0","0","3","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Book Lovers Tree Ornament - Glass Christmas Ornament for Readers, Book Club, Bookworm Librarian, Nerd - Bookish Gifts for Women","B0DJY74MRC","Home","107",,"5.99","0","15","55","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Thank You Gifts for Women, Nurses, Teacher, Coworker, Friends - Gift for Women, Appreciation Present for Coworkers, Farewell, BFF, Woman, Men - Glass Christmas Ornaments","B0DJY7689G","Home","2413",,"5.99","37","1052","1001","26","1.08","5.99","1","10","12","12","5.99","0","5","6","2","11.98","7.69",,"5.99","0","0","2","2025-06-30"
"NewEleven Pet First Christmas Ornaments 2024, for Puppy Dog Cat Pet Lovers, Cat Dog Picture Frame Ornaments for Christmas Tree","B0DJY79JYZ","Home","479",,"5.99","0","22","106","3","0.63","5.99","0","0","0","1","5.99","0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Neighbor Thank You Gift for Christmas - Best for Friends, Women, Men, Neighborhood - Christmas Ornament 2025","B0DJY86YHR","Home","40",,"6.99","0","2","21","2","5.0","6.99","0","1","1","2","6.99","0","1","1","1","6.99","50.0",,"6.99","0","0","1","2025-06-30"
"NewEleven Godparents Proposal Gift - Godparents are Blessing, Godfather Gifts - Present for Godparents, Baptism Decoration Presents - Ceramic Christmas Ornaments","B0DJY87DG8","Home","1858",,"5.99","39","608","690","17","0.91","5.99","0","3","8","6","5.99","0","1","4","2","11.98","11.76",,"5.99","0","0","2","2025-06-30"
"NewEleven Mr and Mrs Wedding Gifts - Bridal Shower Decorations - Just Married Glass Ornaments","B0DJY8QZG2","Home","77",,"5.99","2","3","44","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Godmother Proposal Gift - Will You Be My Godmother - Present from Godchild - Glass Christmas Ornaments","B0DJY9BWQ4","Home","316",,"4.99","0","52","97","7","2.22","4.99","0","0","2","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Gifts for Friends Women, Birthday Gift, Friendship Present for Women, Best Friend, Bestie, BFF, Soul Sister - Present for Sister - Ceramic Christmas Ornaments","B0DJY9X9SX","Home","818",,"7.99","4","169","352","7","0.86","7.99","0","3","3","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
