item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
NEWELEVEN Retirement Gifts For Women 2024 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gifts, Goodbye Gifts For Coworkers, Friends - 12 Oz Tumbler	Tumbler	0401YIQZ8X9	3O-ABY6-N38P	15.98		2021-04-01 02:01:10 PDT		y	3			11				B08R8SSBWV						707785054968				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Mothers Day Gifts From Sister Gifts From Sister - Sister Birthday Gifts – Birthday Gift Ideas For Sister From Brother, Sister, Siblings - 16 Oz Coffee Glass	Coffee Cup	0720A33Q4PR	3T-AARS-PWI5	16.98		2023-07-20 02:12:31 PDT		y	3			11				B0CCDLVFL5						850050994725				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Birthday Gifts For Women - Inspirational Gifts For Women, Mom, Wife, Friend - Thank You Gifts, Appreciation Gifts, Graduation Gifts For Women, Nurse, Teacher, Coworker - 12 Oz Tumbler	Tumbler	0601ZA2MZ19	3U-MZ6E-S48H	9.99		2022-06-01 01:05:56 PDT		y	3			11				B0B2WG2K43						850041250229				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts for Dad from Daughter, Son, Kids - Fathers Day Giftss for Dad, Grandpa, New Dad, Papa, Husband (Papaw)		0516AVSAZCW	3U-UFS9-1VPJ	9.99		2023-05-15 20:10:04 PDT		y	3			11				B0C5C9VHMK						850050994411				AMAZON_NA	Migrated Template	Inactive
Anniversary Gift for Him, Her, Couple - Boyfriend Gifts, Couples Gifts, Husband Gifts - Funny Candles Gifts, Anniversary, Birthday Gifts for Boyfriend, Husband, Couples, Guy - Lavender Candle 8Oz		0705Z7YI9EY	47-7WNW-ZCFD	23.98		2022-07-05 03:13:58 PDT		y	3			11				B0B5V28ZMQ						850041250366				AMAZON_NA	Migrated Template	Inactive
NewEleven 60th Birthday Gifts for Men Women - Vintage 1963 50th Birthday Decorations Men Women - Retro Trucker Hat (1963 Black White)	Hat	0526ARRZTNL	49-QC50-8ACN	7.99		2023-05-25 22:10:03 PDT		y	3			11				B0C6DJWKT4						850050994527				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Grandma - Grandma Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandma, Nana, Gigi, Mimi, Grammy From Grandchildren, Grandchild – 12 Oz Tumbler		1125YHYMVP7	4D-CR9D-EK96	22.98	0	2021-11-24 22:31:12 PST		y	1			11				B08R8P65YM						B08R8P65YM			0	DEFAULT	Migrated Template	Inactive
NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Galentines Gifts For Her T - 16 Oz Coffee Glass	Coffee cup	1218A790VXZ	4I-4CDS-YNW9	28.49		2023-12-18 02:32:28 PST		y	3			11				B0CQK5PVTV						850057187540				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts For Men - Birthday Gifts For Old Men - Funny Gag Gifts For Husband, Dad, Uncle, Grandpa, Brother, Boss, Coworker - 20 Oz Beer Glass		0309ZYXWS6W	4L-0DQL-WBWE	9.98		2022-03-08 21:16:20 PST		y	3			11				B09V4PBVVB						860007389481				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN 40th Birthday Gifts For Men Women - Vintage 1983 40th Birthday Decorations For Men Women - 40 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - 20 Oz Beer Can Glass	Beer can glass	0517A0QJ1FJ	4M-VSBT-J1HB	12.98		2023-05-17 02:23:38 PDT		y	3			11				B0C5J95LN2						850050994442				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Bridal Shower Gifts - Wedding Gifts For Bride - Bride To Be, Bachelorette Gifts, Engagement Gifts For Women - Bride Gifts For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass	Coffee cup	0816ZX80KIG	4N-NIX7-IWFU	14.98		2022-08-16 01:31:23 PDT		y	3			11				B0B9SCJVV7						850041250595				AMAZON_NA	Migrated Template	Inactive
51th Birthday Gifts For Women, Her - Vintage 1973 51th Birthday Decorations For Women - Best 51 Year Old Gifts Ideas For Wife, Mom, Sister, Friends - Turning 51 Presents For Female - 22 Oz Wine Glass	Wine glass	1226Z5SBQ78	4N-NQG6-4Y3A	14.98		2022-12-25 23:46:04 PST		y	3			11				B0BR3MWM32						850041250823				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts For Men Women – Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him 40th 50th 60th 70th 80th From Daughter, Son, Friends – Beer Mug	Beer Mug	1013AE9J4IW	4N-OEBF-W1A3	12.99		2023-10-12 20:41:49 PDT		y	3			11				B0CKYM1MK5						850057187151				AMAZON_NA	Migrated Template	Inactive
Birthday Gifts For Women - Thank You Gifts, Women Gifts, Graduation Gifts, Inspirational Gifts For Women, Best Friend, Sister, Mom, Wife, Aunt, Her, Daughter, Coworker, Employee - 20 Oz Tumbler	TUMBLER	0314AMCIXXI	4N-WHVA-B0SI	22.98		2023-03-14 02:21:29 PDT		y	3			11				B0BYDNXFLL						850050994060				AMAZON_NA	Migrated Template	Inactive
NewEleven 75th Birthday Gifts For Men Women - 1949 75th Birthday Decorations For - Gifts For Men Women Turning 75-75 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler	Tumbler	0313BQRDGKL	4P-YCOW-ED7Z	19.98		2024-03-13 00:54:40 PDT		y	3			11				B0CXXN8G72						850057187786				AMAZON_NA	Migrated Template	Inactive
NewEleven 50th Birthday Gifts for Men Women - 1974 Birthday Decorations for Men Women - Gifts for Turning 50-50 Year Old Gifts for Man, Woman, Mom, Dad, Wife, Husband - Retro Trucker Hat	Hat	1031APCRCYX	4Q-CVN5-SRBD	14.99		2023-10-30 20:42:23 PDT		y	3			11				B0CM5T2F1V						850057187236				AMAZON_NA	Migrated Template	Inactive
NewEleven Thank You Cards - Teacher Appreciation Gifts, Thanks You Present For Friend, Teacher, Boss - Thank You Gifts For Women, Men From Bestie, Family, Colleague - Greeting Card	Introducing the NewEleven Premium thank you gift cards, a sophisticated and heartfelt way to express gratitude. This elegant collection is designed to cater to a multitude of occasions, whether you're in search of teacher thank you gifts, thank you gifts for coworkers, or a thoughtful thank you gift card for someone special. Our curated set is a testament to the art of appreciation, offering beautifully crafted thank you cards with envelopes that leave a lasting impression. The NewEleven Thank You Card Set is ideal for those looking to express their deepest gratitude in a formal yet personal manner. Each card is meticulously designed with premium materials, ensuring a luxurious feel and a polished finish. Perfect for teacher appreciation gifts, our cards serve as distinguished teacher appreciation gift card alike, making them an exceptional choice for teachers appreciation gifts. Whether it’s a thank you gift for teachers or a gesture of recognition for a colleague, our cards are versatile enough to serve as thank you gifts for women or men. Our selection includes a variety of thank you cards, ranging from classic designs to cute and humorous options, suitable for any personality or occasion. The cards are perfect for bulk thank you gifts, providing an ample supply for all your appreciation needs. They are accompanied by matching envelopes, ensuring that each gesture of thanks is delivered with elegance and care. Ideal for teacher gifts from students, thank you gifts for coworkers, and employee appreciation gifts, the NewEleven Thank You Card Set is a comprehensive solution for all your gratitude expressions. Included in the set are specialized thank you teacher cards, making it a perfect thank you teacher gift. With options for teacher appreciation gifts for women and men, our cards are also suitable as teacher gifts for men, ensuring inclusivity and thoughtfulness.	0606FLV4GBX	4R-QNTR-6X4P	9.99		2025-06-06 01:08:37 PDT		y	3			11				B0FC6CNPQK						810181271225				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts for Dad, Men, Husband - Gifts for Dad from Daughter, Son, Kids - Best Birthday Gifts for Dad, Father, New Dad, Step Dad, Bonus Dad - Funny Gag Gifts Ideas for Dad - Black Trucker Hat		0516AVRNUXY	4U-JEQX-QZCK	9.99		2023-05-15 19:58:58 PDT		y	3			11				B0C5C9RV2V						850050994381				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Housewarming Gifts For Women - House Warming Gifts New Home - Housewarming Gift, New House Gifts, First Apartment, New Home - Funny Gift Ideas For Housewarming - 16 Oz Coffee Glass	Coffee cup	0407ANXMMD7	4V-RB29-VVU1	19.98		2023-04-07 02:26:31 PDT		y	3			11				B0C1SJBGYP						850050994190				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gifts for Women Men 2024 - Best, Funny Farewell, Goodbye, Retiring Gifts for Coworkers, Friends, Retired People, Teacher, Boss - Lavender Candle 8 Oz		0713ZOG0WZ0	4W-FAQ8-0MXL	9.99		2022-07-13 01:14:42 PDT		y	3			11				B0B6FQ1KXG						850041250489				AMAZON_NA	Migrated Template	Inactive
NewEleven 65th Birthday Gifts For Men Women - 1959 65th Birthday Decorations - Gifts For Men Women Turning 65-65 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler	Tumbler	0313BQT7EL6	54-9RKT-J20U	29.98		2024-03-13 00:45:23 PDT		y	3			11				B0CXXGHSYH						850057187793				AMAZON_NA	Migrated Template	Inactive
NewEleven Cute Glass Coffee Cups With Lids And Straw – Aesthetic Cups – Iced Java Cup, Tumbler – Birthday Gifts For Women, Java Lover - 16 Oz Coffee Glass	Coffee cup	1011ZSYG9MC	54-UHO1-QID9	9.99		2022-10-10 21:02:07 PDT		y	3			11				B0BHVNXNYL						850041250724				AMAZON_NA	Migrated Template	Inactive
NewEleven Valentines Gifts For Wife From Husband - Romantic Anniversary Wedding Gifts For Wife, Her From Husband, Best Presents Idea For Wife, Women - 20 Oz Tumbler	Tumbler	1229B07N55D	58-IXGT-YZ0S	15.98		2024-12-28 19:13:12 PST		y	3			11				B0DRT3916F						810181270419				AMAZON_NA	Migrated Template	Inactive
NewEleven 40th Birthday Gifts for Men Women - 1984 40 Year Old Gifts for Men, Women, Dad, Mom, Husband, Wife - Retro Trucker Hat	Hat	1031APFWGTV	5F-2O9Z-VEZ2	23.98		2023-10-30 20:51:58 PDT		y	3			11				B0CM5RLDXX						850057187229				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts for Dad, Men, Husband - New Dad Gifts for Men from Wife, Friends - Best Gifts for New Dad, First Time Dad, New Parents, Expectant Dad, Dad to Be - Black Trucker Hat		0516AVPIFFQ	5I-N5K3-RGSF	9.99		2023-05-15 20:05:34 PDT		y	3			11				B0C5CCB86Q						850050994398				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts for Sister - Unique Birthday Present for Sister, Brother - Lavender Candle 8 Oz	Candle jar	0725ZDU4763	5M-UWAF-ZZ8B	4.99		2022-07-24 22:09:33 PDT		y	3			11				B0B7HV2LGY						850041250502				AMAZON_NA	Migrated Template	Inactive
NewEleven Cat Mom Gifts For Women - Cat Birthday Card, Funny Gift For Cat Lover, Cat Mom, Her - Cat Lover Gifts For Women From Friend, Family - Greeting Card	Introducing the exclusive NewEleven Cat Mom Card, a delightful gift choice designed to charm and amuse any cat enthusiast. This meticulously crafted card is a perfect blend of humor and admiration, making it an ideal gift for cat lovers for women who cherish their feline companions. Whether it's a birthday, special occasion, or simply a gesture to show appreciation, this card is sure to bring a smile to any cat lover's face. The NewEleven cat birthday gifts for women stands out with its unique and whimsical design, making it a standout choice among cat gifts for women. Its playful imagery and witty message capture the essence of the special bond between a cat and its owner, providing a perfect expression of love and affection. This card is more than just a gift for cat lovers; it's a heartfelt token that celebrates the joys of being a cat mom. Crafted with high-quality materials, this card boasts durability and a premium finish, ensuring it remains a cherished keepsake. The attention to detail in the design reflects NewEleven's commitment to creatingcat lovers gifts for women unique that resonate with sincerity and humor. It's not just a card; it's a testament to the fun and rewarding experience of being a cat parent, making it a thoughtful gift for cat lovers for women. Ideal for any occasion, this card can be paired with other cat lover gifts for women, such as cat-themed gifts for girls or funny cat gifts. It's a versatile choice that complements a wide array of cat gifts for cat lovers, making it a perfect addition to any cat lover's collection. Whether you're seeking cat mom gifts for women or looking for cool cat lovers gifts, the NewEleven cat mom gifts women makes an excellent choice.	0606FLZCYTP	5P-CAQZ-6FK5	9.99		2025-06-06 00:56:47 PDT		y	3			11				B0FC6CY15S						810181271188				AMAZON_NA	Migrated Template	Inactive
Thank You Gifts, Inspirational Gifts, Christmas Gifts For Men, Women - Birthday, Appreciation, Congratulations Gifts For Mom, Wife, Daughter, Sister, Teacher, Coworker, Friends - 20Oz Tumbler		1011Y5N9WRB	5W-0WRR-7DAA	24.98		2021-10-11 00:19:57 PDT		y	3			11				B09J4S3KLT						860007389412				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts For Men - Car Accessories Gift, Anniversary Gifts For Men, Husband, Boyfriend From Her - Car Air Freshener Hanging 2 Pack, Mahogany Teakwood Essential Oil Diffuser	Introducing the NewEleven Deluxe Car Air Freshener, an exceptional choice for those seeking a sophisticated and thoughtful gift for the special men in their lives. This exquisite product is not just a mere accessory; it is a testament to refined taste and a perfect blend of luxury and practicality, making it an ideal gift for boyfriend, husband gifts from wife, or best friend gift. Whether you're searching for an anniversary gift for your husband or a birthday gift for your boyfriend, this unique car accessory will elevate the driving experience to a new level of freshness and style. Crafted with precision, the NewEleven Car Air Freshener is designed to seamlessly integrate as a rearview mirror accessory, adding a touch of elegance to any vehicle interior. It serves as more than just a car air freshener for men; it is a statement piece that complements the sophisticated taste of the modern man. The freshener's sleek design and subtle fragrance provide a refreshing ambiance that transforms any drive into a delightful journey. This premium air freshener is an ideal choice among gifts for men, whether it be for a boyfriend birthday gift, husband birthday gift, or even as a token of appreciation for a best friend. Its versatility makes it suitable for any occasion, from birthday presents for men, best friend birthday gifts to husband anniversary gifts. The NewEleven Car Air Freshener stands out in the realm of car essentials for men, ensuring that your thoughtful gesture is remembered and cherished. Our product is not only a car freshener for men but also a perfect example of how men car accessories should be both functional and aesthetically pleasing. It is an excellent choice for men who appreciate unique gifts that cater to their love for both style and practicality. Surprise your loved one with the NewEleven Car Air Freshener, a gift that combines elegance, utility, and a touch of luxury—making it the ultimate gift for him.	0617FJKUY9I	5X-DNE5-3A09	9.98	0	2025-06-17 01:00:32 PDT		y	3			11				B0FDG97TNG						810181271393			0	DEFAULT	Migrated Template	Inactive
NEWELEVEN Bridal Shower Gifts - Engagement Gift For Bride To Be - Wedding Gifts, Bachelorette Gifts For Bride, Women, Her, Fiance, Wifey - 16 Oz Wine Glass	Wine Glass	0228BQ0BAQ8	5Y-0F7Q-XIA3	17.99		2024-02-27 23:36:03 PST		y	3			11				B0CWNTB4ZP						850057187731				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Gifts For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse	Introducing the NewEleven Bible Verse Jar, the ultimate expression of love and faith, meticulously crafted to serve as the perfect husband gift. This exquisite jar is not just a decorative item but a deeply meaningful gift for husband birthday celebrations, anniversaries, or any special occasion. It is designed to strengthen the spiritual bond between couples, making it an ideal choice for anyone searching for husband gifts from wife. The NewEleven Bible Verse Jar features carefully selected scriptures designed to inspire and uplift. Each verse is handpicked to provide guidance, strength, and encouragement, making it an excellent addition to your husband's daily routine. Whether it's for his morning inspiration or evening reflection, this jar serves as a constant reminder of love and devotion, making it one of the best husband birthday gifts available. Celebrate your husband’s special day with this unique birthday gift for husband that combines faith and affection. The jar also serves as a thoughtful anniversary gift for husband, gifts for husband birthday unique marking the years of love and commitment with a touch of spiritual significance. For those seeking husband anniversary gifts or mens anniversary gift for husband, this prayer for husband delivers both originality and depth, embodying the essence of cool anniversary gifts for husband. This jar is not only a husband birthday gift idea but also a way to express the sentiment 'happy birthday husband' in a truly meaningful manner. It stands out among husband birthday gifts from wife due to its unique combination of love, faith, and daily inspiration. As a distinctive husband birthday ideas, it is sure to leave a lasting impression, reaffirming your role as the best husband ever gifts giver.	0606FL4Q7VV	5Y-ELMB-DGUB	17.98		2025-06-05 20:06:49 PDT		y	3			11				B0FC61VF9P						810181271430				AMAZON_NA	Migrated Template	Inactive
NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card	Introducing the NewEleven Dog Dad Gift Collection, an exquisite selection of delightful gifts designed especially for the devoted dog lover in your life. Whether you're seeking the perfect dog man birthday present or a thoughtful gift for dog lovers, our collection offers a range of charming and humorous options sure to bring a smile to any dog dad's face. Our collection features a variety of unique dog dad gifts for men, each crafted with care and attention to detail. Celebrate the dog father in your life with our selection of gifts that capture the essence of pet parenthood. From dog birthday gifts to dog lover gifts for men, NewEleven ensures that every occasion is marked with a touch of canine charm. Our gift offerings include adorable and funny dog-themed items that make excellent gifts for dog lovers. Whether it's a birthday card from a dog or a dad gifts from dogs will cherish, our products are designed to express the special bond between dogs and their owners. Celebrate the world's best dog dad with our collection of gifts for dog dads, which are perfect for any occasion, including birthdays, Father's Day, or simply as a token of appreciation. Embrace the joy of gifting with NewEleven's pet dad gifts for men. Our dog man gifts are not only a gift but a heartfelt gesture that honors the love and companionship shared between a dog dad and his furry friend. Whether it's a dad dog gift or a gift for dog lover men, our products are designed to bring joy and laughter to every recipient. Choose NewEleven for your next gift for a dog lover man, and make every occasion memorable with our cuute, funny, and thoughtful dog-themed gifts. Celebrate the best dog dad ever with a gift that speaks volumes about their love for their canine companion.	0606FLBUGF9	60-KN47-M9LV	12.99		2025-06-05 21:07:12 PDT		y	3			11				B0FC5TBFWB						810181271126				AMAZON_NA	Migrated Template	Inactive
Birthday Gifts for Women - Best Friend Gift, Funny Unique Gag Gifts for Women, Her, Bestie, BFF, Sister - Going Away Gifts for Coworker, Long Distance Friendship Presents - Lavender Candle 8 Oz		0705Z759ZXJ	60-PYTB-W0KH	9.99		2022-07-04 22:26:43 PDT		y	3			11				B0B5T5DP6Y						850041250359				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts For Boss Lady – Boss Lady Gifts For Women – Birthday Gifts, Farewell Gifts, Thank You Gifts For Boss, Manager, Leader, Coworker, Women, Chaos Coordinator - 20 Oz Tumbler	Tumbler	0815AZ2RJV7	64-UM4K-OI6M	14.99		2023-08-14 22:00:59 PDT		y	3			11				B0CFQ5LVGV						850050994800				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts For Sister From Sister, Brother - Unique Birthday Present For Sister, Soul Sister, Big Sister, Little Sister, Sister In Law, Sibling, Bestie - 12 Oz Tumbler	Tumbler	0807VJHA449	66-CV04-FXAE	9.98		2019-08-06 22:30:09 PDT		y	3			11				B07W5KH9PJ						707785091888				AMAZON_NA	Migrated Template	Inactive
NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card	Introducing the NewEleven Best Friend Birthday Card, a perfect blend of elegance and sentiment, designed to celebrate the cherished bonds of friendship. This heartfelt card is more than just a simple gesture; it's a meaningful way to express your gratitude and love to your best friend on their special day. Crafted with premium quality materials, this card stands out as a top choice for those seeking unique birthday gifts for best friends. The NewEleven birthday card for women is adorned with a cute and captivating design that speaks directly to the heart. Its thoughtful message is sure to bring a smile to your friend's face, making it an ideal birthday card for a best friend woman. Whether you're searching for birthday gifts for best friend woman or just a memorable way to say 'happy birthday friend,' this card is sure to leave a lasting impression. Our card is not just a piece of paper; it is a friendship gift that encapsulates the essence of your relationship. It's perfect for those looking for best friend birthday gifts for women or gifts for best friend woman that are both funny and touching. The NewEleven card is a versatile choice, suitable as a friendship gift for women, a best friend birthday card, or even a bestie birthday card. Whether it's a birthday card for a friend woman or a birthday card for best friend woman, NewEleven has you covered. Our card is designed with the utmost care to ensure it resonates with your emotions and enhances the joy of giving gifts for friends women. Let this NewEleven card be the bridge that connects your heartfelt emotions to your best friend, making it an unforgettable part of their birthday celebration. Choose NewEleven for the best friend birthday cards for women that truly matter.	0606FLANIZR	6B-3XRW-U6OQ	12.99		2025-06-05 21:57:48 PDT		y	3			11				B0FC6158DB						810181271331				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts For Women Friendship - Funny Gifts For Friends Female - Unique Friendship Gifts For Women, Friend, Female, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass	Coffee cup	0331A3AYRGE	6B-DZX4-O8CS	14.98		2023-03-31 01:20:25 PDT		y	3			11				B0C148LHY5						850050994138				AMAZON_NA	Migrated Template	Inactive
Christmas Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunt, Auntie, Sister - Aunt Birthday Gift, Aunt Announcement, Promoted To Aunt, Best Aunt Ever - 12 Oz Tumbler	Tumbler	0116YNQ6EH6	6B-L6S2-YTG5	14.98		2021-01-15 16:42:44 PST		y	3			11				B08R8P896F						707785053688				AMAZON_NA	Migrated Template	Inactive
NewEleven Dog Mom Gifts For Women - Christmas Gifts For Dog Lovers - Best Dog Gifts For Dog Lovers, Dog Owners, Dog Mama, Dog Mom, Dog Mother, Fur Mama - 20 Oz Tumbler		0129YZRVXQE	6O-RA42-SR3B	25.98		2021-01-28 18:52:37 PST		y	3			11				B08R8TGKV7						707785055118				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN 30th Birthday Gifts For Her Women - 1994 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass - 16 Oz Coffee Glass	Coffee cup	0411A20QII9	6R-VKUM-V1DS	16.98		2023-04-11 02:11:36 PDT		y	3			11				B0C23Z96SX						850050994268				AMAZON_NA	Migrated Template	Inactive
Funny Aprons For Men, Women With Pockets - Gifts For Men - Christmas Gifts For Men- Birthday Gifts for Men, Dad, Husband, Mom, Boyfriend, Him, Her, Wife - Grill Cooking BBQ Kitchen Chef Apron	Men apron	0313XIRWLBV	70-3NFY-10FL	19.98		2020-03-13 01:21:28 PDT		y	3			11				B085VP312X						707785092786				AMAZON_NA	Migrated Template	Inactive
NewEleven Engagement Gifts for Couples 2024 - First Christmas Engaged Gift for Her, Engagement Present for Engaged Couples, Bride to Be Gifts, Ceramic Christmas Ornaments		1012BXRFCAU	71-BYTN-0CAG	6.99		2024-10-12 03:58:16 PDT		y	3			11				B0DJY3RDHV						850062760745				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Gifts For Women Friendship - Funny Gifts For Friends Female - Unique Friendship Gifts For Women, Friend, Female, Bestie, Bff, Soul Sister, Work Bestie - 20 Oz Tumbler	Tumbler	0424A5QWDSS	72-VWKA-V93Z	4.98		2023-04-24 02:00:32 PDT		y	3			11				B0C3CWNMC4						850050994336				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gifts For Coworkers, Colleagues, Boss, Work Bestie, Women, Friends - 16 Oz Coffee Glass	Coffee cup	0418AN6O9NQ	76-LNJV-Z408	9.99		2023-04-17 19:44:01 PDT		y	3			11				B0C2TBXN53						850050994299				AMAZON_NA	Migrated Template	Inactive
NewEleven First Christmas Together Ornament 2024 - Just Married Couple Gifts - Ceramic Christmas Ornaments	Ornament	1015B3EMKXY	7B-UR8K-3ODE	5.99		2024-10-14 19:25:20 PDT		y	3			11				B0DK2RZX43						810181270143				AMAZON_NA	Migrated Template	Inactive
NewEleven Fathers Day Gift For Men, Dad, Husband, Him - Aprons For Men With Pockets - Funny Gifts For Men, Dad, Husband, Him - Grill Cooking BBQ Kitchen Chef Apron	Introducing Our Exclusive "Dad Nutrition Facts" Apron! Are you ready to add a dash of humor and personality to your kitchen attire? Say hello to our one-of-a-kind "Dad Nutrition Facts" printed apron! Perfect for the culinary king of the house, this apron is not just a kitchen essential, it's a statement piece that adds fun and flavor to every cooking adventure. Our apron has 3 deep pockets for storing tools, spices, and recipe cards. Each one is strategically positioned where it’s most convenient to access. It's built to withstand spills, stains, and countless cooking adventures. Crafted from heavy-duty, breathable 100% cotton, this chef apron lets you cook comfortably. This apron is not just a kitchen essential, grilling accessories, it's a statement piece that adds fun and flavor to every cooking adventure. This apron is perfect for both pros and devoted homemakers. It measures in at 30.5”x 28.3” and has 45” waist ties and an adjustable 28” neck strap. Elevate your cooking game with a sprinkle of dad humor and a pinch of personality. Impress your family and friends as you whip up delicious meals while rocking this stylish apron. Create lasting memories in the kitchen and cherish moments filled with laughter, love, and of course, good food. Whether it's Father's Day, birthdays, or just because, our "Dad Nutrition Facts" apron makes a fantastic gift for the dad who loves to cook, grill, or simply rock an apron with flair.	0315BXCI65H	7G-UBOK-AMA7	15.98		2024-03-14 21:25:03 PDT		y	3			11				B0CY4VFW91						850057187854				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN 40th Birthday Gifts For Women - 1984 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass	Coffee Glass	0914A91IQAX	7K-HYGZ-OEZ5	16.98		2023-09-13 20:15:21 PDT		y	3			11				B0CJ2D7DZJ						850050994961				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Galentines Gifts For Sister From Sister, Brother - Unique Birthday Present For Sister, Soul Sister, Big Sister, Little Sister, Sister In Law, Sibling, Bestie - 16 Oz Coffee Glass	Coffee cup	1213Z7MRPOZ	7K-PIHQ-89MG	18.98		2022-12-12 23:57:54 PST		y	3			11				B0BPXZJSW1						850041250809				AMAZON_NA	Migrated Template	Inactive
NewEleven Funny Retirement Gifts For Men - Farewell Gifts For Coworkers, Funny Present For Boss, Colleague - Retirement Card For Men From Friend, Work Bestie - Greeting Card	Celebrate the transition into a new chapter of life with the NewEleven cool retirement gifts, specially crafted to bring joy and laughter to those who have dedicated years of hard work. This thoughtfully curated set includes a stylish retirement tumbler and a funny retirement card, making it the perfect choice for retirement gifts for men who appreciate a touch of humor and elegance. Whether for a colleague, friend, or family member, this set is ideal for conveying your heartfelt congratulations and best wishes on their retirement journey. The NewEleven Retirement Tumbler is designed with both style and functionality in mind. Made from high-quality stainless steel, this tumbler is perfect for keeping drinks at the desired temperature, whether hot or cold. Its sleek design makes it a versatile addition to any occasion, be it a casual gathering or a more formal retirement party. As one of the best retirement gifts for men, it combines practicality with a personalized touch that will be cherished for years to come. Accompanying the tumbler is our exclusive funny retirement card. This retirement card for men is crafted with witty humor that will surely bring a smile to the retiree's face. It's the perfect farewell gift for coworkers or a goodbye gift for a beloved boss. The card's humorous yet respectful tone captures the essence of a well-deserved retirement, making it a memorable keepsake. This gift set is not only a tribute to a career well done but also a token of appreciation that emphasizes the joys of retirement. Whether you're seeking retirement gifts for dad, retirement gift for bossor looking for the best retirement gifts for men today, NewEleven offers a unique blend of elegance and humor that is unmatched. Perfect for teachers, dads, bosses, or any retiring gentleman, our retirement gift for men offers a delightful mix of practicality and sentimentality.	0606FLWTGI7	7P-OJZF-5789	9.99		2025-06-06 00:32:46 PDT		y	3			11				B0FC6DMH5L						810181271256				AMAZON_NA	Migrated Template	Inactive
NewEleven 70th Birthday Gifts for Men Women - 1954 70th Birthday Decorations for Men Women - Gifts for Men Women Turning 70-70 Year Old Gifts for Men, Women - Retro Trucker Hat Black White	Trucker Hat	0329BXZJF7T	7Z-QCZ0-4G08	29.99		2024-03-29 01:56:01 PDT		y	3			11				B0CZDSJ39M						850057187984				AMAZON_NA	Migrated Template	Inactive
