item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
NewEleven Gifts For Brother From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law - Funny Gag Gifts For Men - 20 Oz Tumbler		0312FGLDKIB	I2-7HVI-3WQ3	23.1		2025-03-11 21:19:46 PDT		y	1			11				B0F17BH4MM						B0F17BH4MM				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Card For Dad - Fathers Day Gifts, Dad Gifts From Daughter, Son, Wife - Funnny Present, Dads Gift Idea For Bonus Dads, Father, Father In Law - Greeting Card		0419FQ7CR9V	IA-GG14-LH7P	10.87		2025-04-19 15:58:30 PDT		y	1			11				B0F59S8H6T						B0F59S8H6T				AMAZON_NA	Migrated Template	Inactive
NewEleven Funny Coffee Mug For Women A Wise Woman Once Said And She Lived Happily Ever After Coffee Mug 11 oz Sassy Novelty Cheer Up Retirement Divorce Funny Gifts For Women		0217XVV6Z0C	IB-D5PF-26P2	14.27		2020-02-17 02:49:06 PST		y	3			11				B07PKPK9K3						707785090768				AMAZON_NA	Migrated Template	Inactive
NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass		1103BMDTJKI	IC-D6DJ-S9KY	17.67		2024-11-03 09:47:12 PST		y	1			11				B0DH7Y6RDX						B0DH7Y6RDX				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN 30th Birthday Gifts For Her Women - 1994 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass		0220B8UNI1M	IC-RCY9-PJCV	17.67		2024-02-20 10:17:47 PST		y	1			11				B0CKYM9HQW						B0CKYM9HQW				AMAZON_NA	Migrated Template	Inactive
NewEleven Pet Memorial Picture Frame Christmas Ornaments 2024, Dog Memorial Gifts for Loss of Dog, Cat Memorial Gifts for Loss of Cat, Pet Loss Sympathy Gift, Remembrance Gifts, Dog Memorial Ornament		1026B147XMQ	ID-73LU-NV4W	8.15		2024-10-26 13:19:27 PDT		y	1			11				B0DJT5JM6T						B0DJT5JM6T				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Mom, Mothers Day Gifts For Mom From Daughter, Birthday Card For Mommy, Cool Mother's Day Gift from Daughter, Son, Kids		0403FF0A3CZ	IH-G19E-BA1G	10.87		2025-04-03 15:14:13 PDT		y	1			11				B0F2T9H9W8						B0F2T9H9W8				AMAZON_NA	Migrated Template	Inactive
gvds26760		0728Y31WRDN	II-XR4C-MEVJ	35.98		2021-07-28 00:04:01 PDT		y	3			11				B0978YSWP3						707785025333				AMAZON_NA	Migrated Template	Inactive
Best Friend, Friendship Gifts for Women - Christmas Gifts Sister Gifts from Sister, Sister-in Law, Coworkers, Mom, Daughter - Birthday Gifts for Friends Female, Bff, Besties, Soul Sister - Tumbler		0808XYJIS3Z	IJ-3939-V6OW	32.98		2020-08-08 06:32:48 PDT		y	3			11				B089QCCX8H						707785052636				AMAZON_NA	Migrated Template	Inactive
Finally 5	<b>Searching for the perfect 30th birthday present for that special someone?</b><br><br> Saying goodbye to their 20s to welcome new beginnings in their 30s definitely calls for a celebration. You consider it a privilege to witness your loved one grow and reach another important milestone.<br><br> So as they enter a new decade, you want to give them a lovely token they’ll sure to find useful. More importantly, it has to be one that’s chic and well-crafted to suit their lifestyle.<br><br> <b>The NewEleven Talk Thirty To Me Wine Tumbler makes a sweet gift idea for stylish and modern women.</b><br><br> Any lady who’s about to hit their 30s will certainly love to drink their favorite beverages from this travel-friendly tumbler. It ideally measures in at 4.5” x 3“ and has a 12 oz liquid capacity, allowing you to keep it in your bag or bring it to the office, school or car with ease. A double-wall vacuum insulation helps keep drinks deliciously chilly.<br><br> Aside from being a total eye candy, this beautiful reusable tumbler also helps you avoid single-use plastic cups. It even comes with a sturdy metal straw and a straw cleaning brush, so you’re always refreshed and hydrated the eco-conscious way.<br><br> <p><b>Product Details:</b></p> <ul> <li>Novelty Wine Tumbler (12 oz.) </li> <li>30th birthday gifts for women, 30th Birthday Decorations</li> <li>Double-Wall Vacuum Insulation </li> <li>BPA Free and Stainless Steel </li> <li> Straw and Straw Cleaning Brush Include</li> <li>Satisfaction Guaranteed </li> </ul> <p></p> <p><b>Get this novelty wine tumbler by clicking Add to Cart above now. </b></p>	1013Y9USU86	IL-S15C-U01Z	32.98		2021-10-13 00:58:54 PDT		y	3			11				B09JC1X61Q						707785091970				AMAZON_NA	Migrated Template	Inactive
Birthday Gifts For Women - Mental Health, Daily Reminder, Daily Affirmations Cup - Inspirational Gifts For Women, Best Friend, Sister, Mom, Wife, Aunt, Her, Daughter, Coworker - 16 Oz Coffee Glass		0401A66FYQO	IO-QY7P-M0VV	22.96		2023-03-31 22:05:13 PDT		y	1			11				B0BYDG9D83						B0BYDG9D83				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Nurse - Nurse Gifts For Women - Caregiver Appreciation Gift, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass		0326AN1HZUQ	IP-TZ2U-AFMB	23.49		2023-03-26 00:12:04 PDT		y	1			11				B0BYDBW7PH						B0BYDBW7PH				AMAZON_NA	Migrated Template	Inactive
NewEleven 90th Birthday Gifts for Women Men - 9 0 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat, 1974 Black White, One Size		0328B4TL0JX	IQ-VJ0C-ISMC	43.18		2024-03-28 10:09:32 PDT		y	1			11				B0CZLB14XY						B0CZLB14XY				AMAZON_NA	Migrated Template	Inactive
NewEleven Nativity Ornament, Nativity Scene Christmas Tree Ornaments, Christian Christmas Ornaments, Religious Gifts for Women, Christian Gifts for Women, Men, Family - Ceramic Christmas Ornaments		1025BYLFNMH	IT-Y89T-YP7U	8.15		2024-10-25 15:52:54 PDT		y	1			11				B0DK15B6KL						B0DK15B6KL				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gifts For Readers, Librarians, Bookaholics, Bookworms - Birthday Gifts For Women, Her, Best Friend – Tote Bag, Cool Sister Club		0607BSNOHN3	IU-V6M0-XMKC	29.98		2024-06-07 07:38:55 PDT		y	1			11				B0D6NFKRX6						B0D6NFKRX6				AMAZON_NA	Migrated Template	Inactive
Housewarming Gift, New Home Gifts for Home Decor - New Home Ornament 2023, House Warming Presents for New Home Funny, Housewarming Gifts for New House, New Homeowner Candle		0607BLCRH20	IV-JPRM-B4VI	21.96		2024-06-07 01:39:41 PDT		y	1			11				B0D6GGZ5TL						B0D6GGZ5TL				AMAZON_NA	Migrated Template	Inactive
NewEleven Wedding Gifts - Mr and Mrs Gifts - Bridal Shower Decorations - Wedding Gifts for Couples 2024, Wedding Gift for Couple Gifts - Bridal Shower Gifts - Just Married Glass Christmas Ornaments		1026B0CS9IC	IV-T4XA-F1XT	13.59		2024-10-26 04:26:45 PDT		y	1			11				B0DJYZSQXT						B0DJYZSQXT				AMAZON_NA	Migrated Template	Inactive
50th Birthday Gifts for Women Men - 1973 50th Birthday Decorations for Men Women - Gifts for Women Turning 50-50 Year Old Gifts for Women, Men, Mom, Dad, Husband, Wife - 20 Oz Tumbler		0114YIT0U0D	IW-9AEL-FYY3	32.98		2021-01-14 13:55:53 PST		y	3			11				B08R8SW1NM						707785054838				AMAZON_NA	Migrated Template	Inactive
NewEleven Fathers Day Gift for Grandpa - Grandpa Gifts from Granddaughter, Grandson - Unique Birthday Present Ideas for Grandfather, New Granddad, Promoted to Granddad, Grandchildren - 20 Oz Tumbler	Tumbler	1222AJMQFXC	IW-TRN7-KQLA	22.98		2023-12-22 15:12:35 PST		y	3			11				B0CQ4X98YF						850057187366				AMAZON_NA	Migrated Template	Inactive
NewEleven 40th Birthday Gifts for Men Women - Vintage 1984 40th Birthday Decorations for Men Women - 40 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat (Black White), 1973 Black White, One Size		0524BFCIGCN	J4-WDAO-QJXY	17.84		2024-05-23 21:52:46 PDT		y	1			11				B0CM5RLDXX						B0CM5RLDXX				AMAZON_NA	Migrated Template	Inactive
NewEleven Godmother Proposal Gifts - Will You Be My Godmother From GodChild - Mothers Day Gifts, Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass		0424B4I6XZ8	J5-EJIM-0Y8E	24.46		2024-04-24 06:50:41 PDT		y	1			11				B0D2NSHWZK						B0D2NSHWZK				AMAZON_NA	Migrated Template	Inactive
NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler		1017B9R1U4F	J7-CYQ3-G6E8	21.74		2024-10-16 22:42:27 PDT		y	1			11				B0CM5RY3QS						B0CM5RY3QS				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts For Women, Men - Inspirational Gifts, Thank You Gifts, Appreciation Gifts, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler Colorful		0227BMZST5E	J7-Q8A6-JTJI	23.33		2024-02-26 21:07:13 PST		y	1			11				B0CSPJ6QVP						B0CSPJ6QVP				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Brother - Brother Birthday Gifts, Christian Gift For Little, Adult Bro, Sibling - Meaningful Gift For Brothers From Sister, Family - Bible Jar		0514FPE14RI	JB-RJTD-OQ2R	25.82		2025-05-14 15:24:50 PDT		y	1			11				B0F7XCP31P						B0F7XCP31P				AMAZON_NA	Migrated Template	Inactive
NewEleven for Women for Women Ornaments 2024 - Friendship Gifts for Friends, Birthday Gifts for Women, Besties, Soul Sisters, Friends - Ceramic Christmas Ornaments		1024BS9LJ1S	JC-JJYR-OWD3	6.79		2024-10-23 17:49:04 PDT		y	1			11				B0DK16MCXG						B0DK16MCXG				AMAZON_NA	Migrated Template	Inactive
QWSAvsss0202		0326AN18YP0	JO-DU1L-7WIM	23.49		2023-03-26 00:12:04 PDT		y	1			11				B0BYCRH528						B0BYCRH528				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Card, Mother Daughter Gift, Gifts For Mom From Daughter, Unique Moms Gift for Mother's Day, Heartfelt Message to Mom		0403FF3U2CO	JR-0H6N-UXCH	10.87		2025-04-03 15:54:43 PDT		y	1			11				B0F2TD6J1Q						B0F2TD6J1Q				AMAZON_NA	Migrated Template	Inactive
NewEleven for Women, Christmas Ornaments 2024 Friendship Gifts for Women Friends, Birthday Gifts for Friends Female BFF Old Best Friends, Best Friend Ornament, Bestie Ornament		1024BS930Z1	JR-LLGY-N975	10.87		2024-10-23 17:43:23 PDT		y	1			11				B0DK2YP1FB						B0DK2YP1FB				AMAZON_NA	Migrated Template	Inactive
40th Birthday Gifts For Men Women - 1984 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40 - 40 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler Navy		1130AWWFTYO	JS-J748-15DE	27.16		2023-11-30 06:02:19 PST		y	1			11				B0CN92WPN9						B0CN92WPN9				AMAZON_NA	Migrated Template	Inactive
Retirement Gifts For Men Women 2023 - Retired Gifts For Men, Women - Retirement Party Decorations - Fun Retirement Gifts For Women, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler		0603AF0R0N0	JS-P4VI-J7H6	26.74		2023-06-03 12:36:58 PDT		y	1			11				B0C5JDHHTK						B0C5JDHHTK				AMAZON_NA	Migrated Template	Inactive
Birthday Gifts for Women, Men - Best Friend Giftss for Women - Friendship Gifts for Women Friends, Sisters Gifts from Sister - Birthday Candles Gifts for Women, Best Friend, BFF - Lavender Candle 8 Oz		0214AHDWJFR	JS-PS6R-J3DN			2023-02-14 10:48:32 PST		y	1			11				B0BQLHVXNN						B0BQLHVXNN				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Mom, Mothers Day Cards For Mom from Daughter, Son, Kids on Mother's Day - Funny Gifts For Mother Birthday, Humorous Greeting Cards		0403FEZ2V5B	JU-SXX5-LD1M	10.87		2025-04-03 15:14:19 PDT		y	1			11				B0F2T6J36X						B0F2T6J36X				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Grandma - Grandma Gifts From Granddaughter, Grandson - Unique Present Ideas For Grandma, Nana, Gigi, Mimi, Grammy From Grandchildren, Grandchild - 20 Oz Tumbler		0814ZTE3D84	JX-NORJ-4VKI	33.21		2022-08-14 12:08:18 PDT		y	3			11				B0B6BTRYHC						850041250458				AMAZON_NA	Migrated Template	Inactive
NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler		1025A9FEIPM	JY-5OP2-ZVFB	27.98		2023-10-24 22:18:16 PDT		y	1			11				B0CJLF7CW6						B0CJLF7CW6				AMAZON_NA	Migrated Template	Inactive
NewEleven Godparents Proposal Gift - Godmother Proposal Gift - Godparents are Blessing, Godfather Gift - Godmother Gift, Gifts for Godparents, Baptism Decoration Gifts - Ceramic Christmas Ornaments		1024BS943XA	K2-7N8N-8Q7Q	8.14		2024-10-23 17:33:14 PDT		y	1			11				B0DJY87DG8						B0DJY87DG8				AMAZON_NA	Migrated Template	Inactive
NewEleven Coffee Lovers Gifts For Her - Introvert Coffee Gifts For Women - Funny Sarcastic Novelty Gifts For Introverts - 16 Oz Coffee Glass		0223AA9QSU6	K4-KRJA-QA3O	23.01		2023-02-23 13:22:33 PST		y	1			11				B0BRCFCDFS						B0BRCFCDFS				AMAZON_NA	Migrated Template	Inactive
NewEleven Monogrammed Gifts for Women, Initial Glass Cup, Iced Coffee, Smoothie, Beer Glass Tumbler w/Straw Lid - Personalized Christmas, Birthday Gifts for Her - 16 Oz Coffee Glass With Straw		0127BXSSLI2	K4-VBOP-0M2I	13.59		2024-01-27 14:56:53 PST		y	1			11				B0CQK6DPGH						B0CQK6DPGH				AMAZON_NA	Migrated Template	Inactive
Christmas Gifts For Sister From Sister, Brother - Unique Birthday Present For Sister, Soul Sister, Big Sister, Little Sister, Sister In Law, Sibling, Bestie, bff - 16 Oz Coffee Glass		0726AI8XV5R	K7-M42O-7GON	22.7		2023-07-25 21:59:47 PDT		y	1			11				B0C9C3GQQ7						B0C9C3GQQ7				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Gifts For Mom - Birthday Gifts For Mom From Daughter, Son, Kids – Unique Birthday Present Ideas For Mom, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 20 Oz Tumbler		0319F0N78O2	KE-3OXS-UDHH	23.1		2025-03-18 20:47:12 PDT		y	1			11				B0DXVPDSJK						B0DXVPDSJK				AMAZON_NA	Migrated Template	Inactive
NewEleven for Women, Birthday Gifts for Women, Gifts for Her - Thank You Gift for Friend, Bestie for Women, Men - Valentine's Day Gift - Glass Christmas Ornaments		1026B144GQB	KG-02VI-0ANH	8.23		2024-10-26 14:22:38 PDT		y	1			11				B0DK16RQ6J						B0DK16RQ6J				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Grandma - Grandma Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandma, Nana, Gigi, Mimi, Grammy From Grandchildren, Grandchild - 20 Oz Tumbler		0814ZTGS8JE	KG-1KZ8-UG97	33.21		2022-08-14 12:08:18 PDT		y	3			11				B0B6BSDKB1						850041250434				AMAZON_NA	Migrated Template	Inactive
gvds24392		0504ZWSUNOU	KG-HY7Y-VD9N	33.38		2022-05-04 16:27:45 PDT		y	3			11				B09YCTFXYV						850041250113				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunt, Auntie, Sister - Aunt Birthday Gift, Aunt Announcement, Promoted To Aunt, Best Aunt Ever - 20 Oz Tumbler		0304B33M3P3	KH-DRF5-O4UX	21.74		2024-03-03 23:59:24 PST		y	1			11				B0CWTR4RFZ						B0CWTR4RFZ				AMAZON_NA	Migrated Template	Inactive
Birthday Gifts for Women - Best Friend Gifts for Women – Female Friendship Gifts, Sisters Gifts from Sister - Funny Birthday Presents Unique Gag Gifts for BFF, Bestie, Coworker - Lavender Candle 8 Oz		0401A66N5R7	KJ-U5ZV-SPWA	22.96		2023-03-31 22:05:13 PDT		y	1			11				B0BZW5PRZF						B0BZW5PRZF				AMAZON_NA	Migrated Template	Inactive
NewEleven Dad Gifts From Daughter Son - Fishing Gifts For Men, Dad, Cup Gifts For Fisherman, Father - Birthday Gifts For Dad, Men, Husband - 20 Oz Tumbler		1025BYMUYQ9	KK-1KUK-ZBSZ	27.18		2024-10-25 15:37:24 PDT		y	1			11				B0CY4HY9KC						B0CY4HY9KC				AMAZON_NA	Migrated Template	Inactive
NewEleven Dad Gifts From Daughter - Unique Present, Dad Birthday Gift For Dads, Bonus Dads - Funny Card, Meaningful Fathers Day Gifts For Father On Father's Day - Greeting Card		0419FQE4GJ4	KU-S43M-BXLZ	10.87		2025-04-19 16:32:42 PDT		y	1			11				B0F5B2XGXM						B0F5B2XGXM				AMAZON_NA	Migrated Template	Inactive
NewEleven 50th Birthday Gifts for Men Women - Vintage 1973 50th Birthday Decorations for Men Women - 50 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Cap (Black), Black, One Size		0510AGHM3CO	L1-I37L-V2ET	20.03		2023-05-10 05:15:39 PDT		y	1			11				B0C2C4J7Y1						B0C2C4J7Y1				AMAZON_NA	Migrated Template	Inactive
Gifts For Dad, Mom From Daughter - Fathers Day Gift For Dad, Men, Husband, Step Dad - Mom Gifts, Dad Gifts From Daughter - Birthday Gifts For Dad, Mom, Father, Mother From Daughter - Cedar Candle 8 Oz		0526ARETNCM	L4-971F-QJP7	27.98		2023-05-25 18:40:21 PDT		y	1			11				B0C5XNHX5K						B0C5XNHX5K				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gifts For Woman 2025 - Funny Retirement Gifts For Coworker Leaving - Farewell, Leaving, Goodbye Present For Coworkers, Friends - 12 Oz Tumbler		0312FGU7B4K	L4-F4C9-QOS5	27.18		2025-03-11 22:11:33 PDT		y	1			11				B0F189PXWB						B0F189PXWB				AMAZON_NA	Migrated Template	Inactive
NewEleven Baptized 2024 Ornament, Baptism Gifts for Girl, Baptism Gifts for Boys, Baptism Decorations Ornament, Baptismal Gifts, Godchild Gift from Godparents God Bless - Ceramic Christmas Ornaments		1024BS7GF44	L5-SE7H-JXVG	8.15		2024-10-23 17:58:48 PDT		y	1			11				B0DJYCPNR6						B0DJYCPNR6				AMAZON_NA	Migrated Template	Inactive
Retirement Gifts For Men Women 2023 - Retired Gifts For Men, Women - Retirement Party Decorations - Fun Retirement Gifts For Women, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler		0603AF96ENH	L6-4LV1-54DE	26.74		2023-06-03 12:36:58 PDT		y	1			11				B0C3CW184G						B0C3CW184G				AMAZON_NA	Migrated Template	Inactive
NewEleven Christmas Gifts For Coworker Women – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler		1009A4M7GJX	LA-XF5O-M492	27.3		2023-10-09 06:46:07 PDT		y	1			11				B0CHJ3W9SQ						B0CHJ3W9SQ				AMAZON_NA	Migrated Template	Inactive
NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bride To Be, Bachelorette Party, Engagement Gifts For Women - Bride Gifts For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass		0516B4EV1FA	LB-G8L6-16QJ	14.35		2024-05-16 06:19:47 PDT		y	1			11				B0D4QKXVTN						B0D4QKXVTN				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gifts For Woman 2025 - Happy Retirement Gifts For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler		0708Y5MNNFQ	LB-IWKF-ZPU8	33.42		2021-07-08 09:21:48 PDT		y	3			11				B095S1818R						707785086686				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Gifts For Sister From Sister, Brother - Unique Birthday Present For Sister, Soul Sister, Big Sister, Little Sister, Sister In Law, Sibling, Bestie - 16 Oz Coffee Glass		0507A5NX7TD	LB-UB38-W1AN	22.8		2023-05-07 06:06:12 PDT		y	1			11				B0BYCSHGYX						B0BYCSHGYX				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts For Boyfriend - Fathers Day Gift, Anniversary Gifts For Him, Boyfriends - Funny Boyfriend Gift From Girlfriend, Lover - 20 Oz Tumbler		0620FXGV8JU	LP-SW88-TZBB	23.1		2025-06-20 13:26:50 PDT		y	1			11				B0F184GZ28						B0F184GZ28				AMAZON_NA	Migrated Template	Inactive
NewEleven for Mom - Gifts for Mom Birthday, Christmas - Birthday Gifts for Mom from Daughter, Son, Child - Gift for Mom, New Mom Gifts, Mom to Be Gift - Ceramic Christmas Ornaments		1121B3A6UL9	LS-GUGX-Z9QL	9.51		2024-11-21 04:42:07 PST		y	1			11				B0DLV94K7D						B0DLV94K7D				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Gifts For Mom - Birthday Card For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama		0403FF0ZJCK	LT-01MF-LZ2N	13.59		2025-04-03 15:04:17 PDT		y	1			11				B0F2TDMHFC						B0F2TDMHFC				AMAZON_NA	Migrated Template	Inactive
NewEleven Nurse Gifts for Women - Nurse Appreciation Gifts, Nurse, Gifts for Nurses Women, Nursing Gifts, Nurses Gifts - RN Gifts for Nurses, Nurse Practitioner Gifts - Nurse Ornament		1113BE0EGIL	LU-M5PE-QYI8	13.72		2024-11-12 21:40:14 PST		y	1			11				B0DLWJ2NXX						B0DLWJ2NXX				AMAZON_NA	Migrated Template	Inactive
NewEleven Sympathy Gifts for Loss of Loved One, Memorial Gifts Christmas Ornaments, Bereavement Gift Idea, Miscarriage Gifts for Mothers, Sympathy Gifts for Loss of Mom - Ceramic Christmas Ornaments		1025BYL719U	LZ-6TFP-WEC5	11.38		2024-10-25 15:36:47 PDT		y	1			11				B0DJYBK9N1						B0DJYBK9N1				AMAZON_NA	Migrated Template	Inactive
NewEleven Grandpa Gifts - Thank You Present, Grandpa Birthday Gifts For Grandfather, New Grandpas - Grandfather Gift Ideas From Granddaughter, Grandson, Kids - 20 Oz Tumbler		0326FQGNJ2G	M0-BMOU-WK4K	23.1		2025-03-26 15:45:01 PDT		y	1			11				B0F17MLPQ4						B0F17MLPQ4				AMAZON_NA	Migrated Template	Inactive
NewEleven Sister Birthday Gifts - Sister Gifts For Big Little Sister, Soul Sister, Sisters In Law - Gift For Sisters From Brother, Friend, Family - Decorative Glass Scripture Jar With 92 Bible Verse		0320F5BCYBO	M7-LMCU-PTYK	22.75		2025-03-20 01:16:45 PDT		y	1			11				B0F13S4HSG						B0F13S4HSG				AMAZON_NA	Migrated Template	Inactive
Finally 4	<b>Searching for the perfect 30th birthday present for that special someone?</b><br><br> Saying goodbye to their 20s to welcome new beginnings in their 30s definitely calls for a celebration. You consider it a privilege to witness your loved one grow and reach another important milestone.<br><br> So as they enter a new decade, you want to give them a lovely token they’ll sure to find useful. More importantly, it has to be one that’s chic and well-crafted to suit their lifestyle.<br><br> <b>The NewEleven Talk Thirty To Me Wine Tumbler makes a sweet gift idea for stylish and modern women.</b><br><br> Any lady who’s about to hit their 30s will certainly love to drink their favorite beverages from this travel-friendly tumbler. It ideally measures in at 4.5” x 3“ and has a 12 oz liquid capacity, allowing you to keep it in your bag or bring it to the office, school or car with ease. A double-wall vacuum insulation helps keep drinks deliciously chilly.<br><br> Aside from being a total eye candy, this beautiful reusable tumbler also helps you avoid single-use plastic cups. It even comes with a sturdy metal straw and a straw cleaning brush, so you’re always refreshed and hydrated the eco-conscious way.<br><br> <p><b>Product Details:</b></p> <ul> <li>Novelty Wine Tumbler (12 oz.) </li> <li>30th birthday gifts for women, 30th Birthday Decorations</li> <li>Double-Wall Vacuum Insulation </li> <li>BPA Free and Stainless Steel </li> <li> Straw and Straw Cleaning Brush Include</li> <li>Satisfaction Guaranteed </li> </ul> <p></p> <p><b>Get this novelty wine tumbler by clicking Add to Cart above now. </b></p>	1013Y9Z0V4E	M8-UPLP-NWED	32.98		2021-10-13 00:54:59 PDT		y	3			11				B09JC2N97C						707785091963				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gifts for Readers, Librarians, Bookaholics, Bookworms - Birthday Gifts For Women, Her, Best Friend – 20 Oz Tumbler		1009A4NRJZJ	MD-96I8-9P4L	27.3		2023-10-09 06:46:07 PDT		y	1			11				B0CHFFN9KD						B0CHFFN9KD				AMAZON_NA	Migrated Template	Inactive
NewEleven Coworker Ornaments, Christmas Ornaments Gifts for Coworkers - Coworkers Gifts for Women, Funny Gifts for Coworkers, Friendship Gifts for Work Bestie - Christmas Decorations		1031BFX9DI1	MF-4MWG-A4QS	10.87		2024-10-31 16:38:00 PDT		y	1			11				B0DJXTHGW2						B0DJXTHGW2				AMAZON_NA	Migrated Template	Inactive
Best Friend Birthday Gifts, Sisters Gifts From Sister - Friendship Gifts For Women - Birthday Gifts For Friends Female, Bff, Besties - 20 Oz Tumbler		0927YGYDSNS	MK-W1YB-DTN5	29.07		2021-09-26 23:47:10 PDT		y	3			11				B09BZ98BCS						860007389405				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gift For Woman 2025 - Coworker Leaving Gift, Going Away Gifts For Friends, Her, Mom, Boss - Farewell Gifts For Coworkers Women From Friend, Family And Colleague - 16 Oz Wine Glass		0329FYA7EL7	ML-PHKJ-4KBU	32.62		2025-03-28 21:48:33 PDT		y	1			11				B0F13MKH7X						B0F13MKH7X				AMAZON_NA	Migrated Template	Inactive
NewEleven Fathers Day Gifts For Dad - Birthday Card For Dad From Daughter, Son, Kids - Funny Present For Dads, Bonus Dads On Father's Day, Birthday - Greeting Card		0419FQDZQAB	MM-63UP-STVK	10.87		2025-04-19 16:16:57 PDT		y	1			11				B0F59ZP32J						B0F59ZP32J				AMAZON_NA	Migrated Template	Inactive
Christmas Gifts For Dad, Men - Funny Gifts For Men, Dad, Papa, Guys - Unique Birthday Present Ideas For Dad, Grandpa, Father, Husband, Guys, Men From Daughter, Son, Kids, Wife - 20 Oz Tumbler Navy		1130AWWC4TO	MO-1909-MXZY	27.16		2023-11-30 06:02:19 PST		y	1			11				B0CNTFTNT9						B0CNTFTNT9				AMAZON_NA	Migrated Template	Inactive
Christmas Gifts For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Dad, Bonus Dad From Daughter, Son - 20 Oz Tumbler		0329BXB0QGZ	MT-BJUZ-MHHQ	12.35		2024-03-28 21:55:37 PDT		y	1			11				B0CKYLPHSV						B0CKYLPHSV				AMAZON_NA	Migrated Template	Inactive
NewEleven 2024 Christmas Ornaments, Christmas Tree Decoration Gifts for Women, Men, Coworkers Gifts on Christmas, Xmas Ornament for Family, Sister, Friends, Under Tree Christmas Decor Ceramic Ornament		1024BS5X6Z3	MW-Y980-J1MX	8.15		2024-10-23 17:28:20 PDT		y	1			11				B0DK155YN3						B0DK155YN3				AMAZON_NA	Migrated Template	Inactive
